,id,profile_url,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
375,589427,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,375,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,"Herr Staatssekretär, bitte.",TOP 2 Fragestunde,14527,chair,18
376,589428,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,376,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Frau Kollegin, ich habe Ihnen erklärt, dass wir diese Kommission eingesetzt und mit entsprechenden Experten besetzt haben, die allen relevanten Fragen nachgehen. Ich schließe mich Ihren Vermutungen nicht an. Uns liegen keine genaueren Erkenntnisse über die Zusammenhänge vor.",TOP 2 Fragestunde,14527,speech,18
377,589429,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,377,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Frau Höhn.,TOP 2 Fragestunde,14527,chair,18
378,589430,https://www.abgeordnetenwatch.de/profile/barbel-hohn,378,126,Bärbel Höhn (BÜNDNIS 90/DIE GRÜNEN),Bärbel Höhn,barbel-hohn,1791,gruene,"Herr Staatssekretär, ich frage Sie eindeutig und klar: Prüfen Sie bei Fahrzeugen auch überhöhte Werte von zum Beispiel NOx oder Feinstaub im realen Verkehr? Prüfen Sie das? Ist das Teil Ihres Untersuchungsauftrags?",TOP 2 Fragestunde,14527,speech,18
379,589431,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,379,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Frau Höhn, ich appelliere nochmals an die gesamte Fraktion der Linken und auch an Sie persönlich - -",TOP 2 Fragestunde,14527,speech,18
380,589432,https://www.abgeordnetenwatch.de/profile/britta-haselmann-0,380,126,Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN],Britta Haßelmann,britta-haßelmann,1807,gruene,Wir sind nicht die Linke!,TOP 2 Fragestunde,14527,poi,18
381,589433,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,381,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Die Grünenfraktion.,TOP 2 Fragestunde,14527,chair,18
382,589434,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,382,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Entschuldigung, ich meinte die Fraktion der Grünen. Ich appelliere an Sie: Vermischen Sie nicht ständig verschiedene Sachverhalte, die nichts miteinander zu tun haben. Sie erwecken damit in der Öffentlichkeit einen falschen Eindruck.

Dass sich die Verbrauchswerte und damit auch Abgaswerte wie die Stickoxide",TOP 2 Fragestunde,14527,speech,18
383,589435,,383,126,,,,,,"Oliver Krischer [BÜNDNIS 90/DIE GRÜNEN]:Stickoxide, das ist etwas anderes als Kohlendioxid!",TOP 2 Fragestunde,14527,poi,18
384,589436,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,384,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"bei anderen Verbräuchen, bei anderen Fahrzyklen anders darstellen, das ist relativ logisch. Aber das hat mit den jetzt zur Untersuchung anstehenden Dingen nichts zu tun.",TOP 2 Fragestunde,14527,speech,18
385,589437,https://www.abgeordnetenwatch.de/profile/barbel-hohn,385,126,Bärbel Höhn [BÜNDNIS 90/DIE GRÜNEN],Bärbel Höhn,barbel-hohn,1791,gruene,"Prüfen Sie, oder prüfen Sie nicht?",TOP 2 Fragestunde,14527,poi,18
386,589438,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,386,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,"Danke schön. - Jetzt kommen wir zur Frage 13 der Kollegin Lisa Paus:

Wird sich die Untersuchungskommission, die die Manipulationen bei Abgasmessungen an Dieselautos untersuchen soll, nur mit dem Hersteller VW beschäftigen (bitte begründen), oder werden die Untersuchungen auch auf mögliche Manipulationen bei Abgasmessungen durch weitere deutsche Automobilhersteller ausgeweitet?

Herr Staatssekretär.",TOP 2 Fragestunde,14527,chair,18
387,589439,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,387,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Wenn Sie erlauben, werde ich die Frage 14 auch gleich mit beantworten. Denn die Fragen stehen in einem engen Sachzusammenhang.",TOP 2 Fragestunde,14527,speech,18
388,589440,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,388,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,"Dann rufe ich jetzt die Frage 14 auf:

Liegen der Bundesregierung Erkenntnisse vor, nach denen sie ausschließen kann, dass neben VW auch andere deutsche Automobilhersteller Manipulationen bei Abgasmessungen, wie VW sie für einen Teil seiner Fahrzeuge zugegeben hat, durchführen oder durchgeführt haben?",TOP 2 Fragestunde,14527,chair,18
389,589441,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,389,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Das Kraftfahrt-Bundesamt ist angewiesen, seine Nachprüfungen auf Fahrzeugtypen in- und ausländischer Hersteller zu erstrecken.",TOP 2 Fragestunde,14527,speech,18
390,589442,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,390,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,"Frau Paus, Sie haben jetzt, wenn Sie möchten, viermal die Möglichkeit, nachzufragen.",TOP 2 Fragestunde,14527,chair,18
391,589443,https://www.abgeordnetenwatch.de/profile/lisa-paus/archive/215096,391,126,Lisa Paus (BÜNDNIS 90/DIE GRÜNEN),Lisa Paus,lisa-paus,1712,gruene,"Ich habe immer noch nicht genau verstanden, wie dieser Prüfauftrag ausschaut. Vielleicht können Sie mir noch einmal erläutern, wie dieser Prüfauftrag formuliert ist. Ist darin formuliert, dass geprüft wird, ob sich die genau definierte Abschaltvorrichtung von der Firma Bosch, die sich in VW-, Audi- und Skoda-Motoren befindet, auch in anderen Fahrzeugen befindet? Wie ist der Prüfauftrag formuliert?",TOP 2 Fragestunde,14527,speech,18
392,589444,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,392,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Der Prüfauftrag an das KBA ist so formuliert, dass nicht nur inländische Dieselmotoren untersucht werden - nach unserer Kenntnis der 2-Liter-, der 1,6-Liter- und der 1,2-Liter-Motor - , vielmehr sollen auch weitere auf dem europäischen Markt befindliche Fahrzeuge anderer Hersteller untersucht werden, und zwar bezüglich der Frage, ob eine widerrechtlich eingebaute Abschaltvorrichtung vorzufinden ist.",TOP 2 Fragestunde,14527,speech,18
393,589445,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,393,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Frau Paus.,TOP 2 Fragestunde,14527,chair,18
394,589446,https://www.abgeordnetenwatch.de/profile/lisa-paus/archive/215096,394,126,Lisa Paus (BÜNDNIS 90/DIE GRÜNEN),Lisa Paus,lisa-paus,1712,gruene,"Können Sie mir noch erläutern, warum der Prüfauftrag sich auf die Abschaltvorrichtung beschränkt, warum nicht grundsätzlich geprüft wird, inwieweit manipulierte Software verwendet worden ist?",TOP 2 Fragestunde,14527,speech,18
395,589447,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,395,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Frau Kollegin Paus, wie soll das gehen? Wie soll man irgendeine Manipulation in irgendeiner Software untersuchen? Sie müssen mir einmal erklären, wie das gehen soll.

Die Frage kann ich so nicht beantworten, weil sie so unscharf ist, dass es darauf keine genaue Antwort geben kann.",TOP 2 Fragestunde,14527,speech,18
396,589448,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,396,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Frau Paus ist jetzt an der Reihe zur dritten Rückfrage.,TOP 2 Fragestunde,14527,chair,18
397,589449,https://www.abgeordnetenwatch.de/profile/lisa-paus/archive/215096,397,126,Lisa Paus (BÜNDNIS 90/DIE GRÜNEN),Lisa Paus,lisa-paus,1712,gruene,"Als IT-Laiin meine ich mich so weit auszukennen, dass es bei einem Computerprogramm sehr wohl möglich ist, für bestimmte Situationen bestimmte Ablaufprogramme zu schalten. Ich kann mir also vorstellen, dass es bei einem Labortest nicht nur die Möglichkeit gibt, in die Software, in das Programm ein einsprechendes Modul einzufügen: Schalte dieses Tool an oder aus. Es ist sehr wohl auch möglich, eine Software so zu programmieren, dass unter bestimmten Bedingungen - man kann die Laborbedingungen auch allgemeiner definieren - ein Programm abzulaufen hat, das dazu führt, dass bestimmte Emissionen gedrosselt werden. Das ist durchaus möglich. Sie können sich gern noch einmal mit Softwarespezialisten unterhalten.

Prüft die Bundesregierung zusammen mit entsprechenden Experten, was die Software angeht, breitere Manipulationsmöglichkeiten im Rahmen der Überprüfung der Motoren von inländischen und ausländischen Fahrzeugherstellern?",TOP 2 Fragestunde,14527,speech,18
398,589450,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,398,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Ich habe den Prüfauftrag bereits formuliert. Sie können das gerne im Protokoll nachlesen. Ich muss den Satz, der den Prüfauftrag beschreibt, nicht zehnmal wiederholen. Nebenbei bemerkt: In modernen Pkw befindet sich Software mit einem Datenumfang, der etwa dem eines Spaceshuttles entspricht. Insofern müssen Sie uns schon etwas genauer, etwas präziser fragen, was denn überprüft werden soll.",TOP 2 Fragestunde,14527,speech,18
399,589451,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,399,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,"Frau Paus, die vierte Nachfrage? - Nicht mehr. Gut. - Dann Herr Krischer.",TOP 2 Fragestunde,14527,chair,18
400,589452,https://www.abgeordnetenwatch.de/profile/oliver-krischer/archive/215110,400,126,Oliver Krischer (BÜNDNIS 90/DIE GRÜNEN),Oliver Krischer,oliver-krischer,1450,gruene,"Herr Staatssekretär, ich habe Sie jetzt so verstanden: Sie haben das Kraftfahrt-Bundesamt beauftragt, nur zu überprüfen, ob die Fahrzeuge eine solche nicht zulässige Abschaltvorrichtung besitzen. Sie haben uns eben erklärt, dass man nicht in die Software schaut. Daher würde mich natürlich interessieren - diese Abschaltvorrichtung ist eine Software -, wie man das herausfinden will, ohne in die Software zu schauen. Das ist mir ein Rätsel. Aber Sie werden das sicherlich verstanden haben.

Ich darf also feststellen, dass Sie das eigentliche Problem, nämlich die Überschreitungen der Stickoxidgrenzwerte - das ist ja auch das Problem in den USA -, hier überhaupt nicht untersuchen, dass Sie keine Nachprüfungen unternehmen und dass Sie hier keine Messungen vornehmen. Deshalb würde ich Sie bitten - Sie haben jetzt mehrfach vom Auftrag an das Kraftfahrt-Bundesamt gesprochen; offenbar liegt er Ihnen vor -, uns diesen Auftrag hier für das Protokoll wörtlich vorzulesen.",TOP 2 Fragestunde,14527,speech,18
401,589453,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,401,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Herr Staatssekretär.,TOP 2 Fragestunde,14527,chair,18
402,589454,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,402,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Den Auftrag kann ich Ihnen nicht wörtlich vorlesen; ich habe ihn auch nicht schriftlich bei mir. Ich wiederhole noch einmal: Es geht um die Frage, ob bei bestimmten Dieselmotoren durch eine illegale Software ein Mechanismus in Gang gesetzt wird, der falsche NOX-Werte ergibt. Das wird überprüft, und zwar auch in anderen Fahrzeugen.",TOP 2 Fragestunde,14527,speech,18
403,589455,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,403,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,"Frau Höhn, bitte.",TOP 2 Fragestunde,14527,chair,18
404,589456,https://www.abgeordnetenwatch.de/profile/barbel-hohn,404,126,Bärbel Höhn (BÜNDNIS 90/DIE GRÜNEN),Bärbel Höhn,barbel-hohn,1791,gruene,"Herr Staatssekretär, in den USA hat man ja diese Tricksereien und den Betrug herausbekommen, weil man festgestellt hat, dass diese Autos im normalen Verkehr zu hohe Abgaswerte hatten. Dem ist man nachgegangen, und dann ist man darauf gekommen: Aha, die haben diese Abschaltvorrichtung. Wenn Sie jetzt die Software nicht überprüfen und die hohen Abgaswerte nicht überprüfen, wie wollen Sie dann überhaupt herausfinden, dass da eine Abschaltvorrichtung vorhanden ist?",TOP 2 Fragestunde,14527,speech,18
405,589457,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,405,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Ich habe Herrn Krischer schon gesagt - ich sage es auch Ihnen -, dass wir selbstverständlich in die Software hineinschauen müssen.",TOP 2 Fragestunde,14527,speech,18
406,589458,https://www.abgeordnetenwatch.de/profile/oliver-krischer/archive/215110,406,126,Oliver Krischer [BÜNDNIS 90/DIE GRÜNEN],Oliver Krischer,oliver-krischer,1450,gruene,Jetzt auf einmal doch!,TOP 2 Fragestunde,14527,poi,18
407,589459,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,407,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,- Ich habe doch nie etwas anderes behauptet.,TOP 2 Fragestunde,14527,speech,18
408,589460,https://www.abgeordnetenwatch.de/profile/oliver-krischer/archive/215110,408,126,Oliver Krischer [BÜNDNIS 90/DIE GRÜNEN],Oliver Krischer,oliver-krischer,1450,gruene,Eben haben Sie das Gegenteil gesagt!,TOP 2 Fragestunde,14527,poi,18
409,589461,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,409,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"- Nein, ich habe nie etwas anderes behauptet. Ich habe hier nur gesagt: Wir können nicht sämtliche Software überprüfen.",TOP 2 Fragestunde,14527,speech,18
410,589462,,410,126,Zuruf von der CDU/CSU,von der CDU/CSU,von-der-cdu-csu,,cducsu,Sie müssen schon zuhören!,TOP 2 Fragestunde,14527,poi,18
411,589463,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,411,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Ich habe nie etwas anderes behauptet. Sie unterstellen mir permanent Dinge, die ich nicht gesagt habe bzw. angeblich gesagt habe.",TOP 2 Fragestunde,14527,speech,18
412,589464,https://www.abgeordnetenwatch.de/profile/paul-lehrieder/archive/214984,412,126,Paul Lehrieder [CDU/CSU],Paul Lehrieder,paul-lehrieder,1747,cducsu,Genau! Selektive Wahrnehmung!,TOP 2 Fragestunde,14527,poi,18
413,589465,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,413,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Dagegen verwahre ich mich mit aller Entschiedenheit.

Frau Kollegin Höhn, wie war Ihre Frage? Sie ist mir jetzt entfallen. Entschuldigung.",TOP 2 Fragestunde,14527,speech,18
414,589466,,414,126,Zuruf von der CDU/CSU,von der CDU/CSU,von-der-cdu-csu,,cducsu,War nicht so wichtig!,TOP 2 Fragestunde,14527,poi,18
415,589467,https://www.abgeordnetenwatch.de/profile/barbel-hohn,415,126,Bärbel Höhn (BÜNDNIS 90/DIE GRÜNEN),Bärbel Höhn,barbel-hohn,1791,gruene,"Ich habe gefragt: Wenn Sie nicht die hohen Abgaswerte und auch nicht die Software überprüfen, wie bekommen Sie dann überhaupt heraus, dass da eine Abschalttechnik verwendet worden ist?",TOP 2 Fragestunde,14527,speech,18
416,589468,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,416,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Da sind wir wieder beim Selben. Wir müssen selbstverständlich in die Software schauen, um zu sehen, ob diese manipulativen Vorgänge dort gespeichert sind, ob sie aktiv sind und ob man sie außer Kraft setzen kann usw. usf. Diese Dinge werden von der Kommission überprüft. Ich bitte Sie: Lassen Sie der Kommission den nötigen Freiraum, um diese Dinge jetzt ordentlich aufzuklären. Stellen Sie im Vorfeld nicht irgendwelche Vermutungen an, und machen Sie nicht irgendwelche Vorwürfe, bevor wir überhaupt Fakten auf dem Tisch haben.",TOP 2 Fragestunde,14527,speech,18
417,589469,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,417,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Eine Nachfrage von Stephan Kühn.,TOP 2 Fragestunde,14527,chair,18
418,589470,https://www.abgeordnetenwatch.de/profile/stephan-kuhn/archive/215191,418,126,Stephan Kühn (Dresden) (BÜNDNIS 90/DIE GRÜNEN),Stephan Kühn,stephan-kuhn,1760,gruene,"Herr Staatssekretär, Sie haben ja den Vorwurf an uns gerichtet, dass wir nicht auseinanderhalten können, welche Abgaswerte im Labor geprüft werden und welche im realen Straßenverkehr gemessen werden. Sie haben gesagt, wir würden das durcheinanderwerfen. Nun ist es so, dass die Bundesregierung - auch das haben Sie gesagt - sich dafür einsetzt, dass es das sogenannte RDE-Verfahren gibt, bei dem man die Abgaswerte im realen Verkehr messen kann. Wir wissen, dass Laborsituation und realer Verkehr zwei unterschiedliche Paar Schuhe sind; denn die Werte im realen Verkehr haben auch etwas mit dem Fahrverhalten zu tun. Entsprechend sind die Emissionen im Vergleich zur Laborsituation unterschiedlich. Deshalb soll es bei RDE einen Umrechnungsfaktor geben, also: Laborwert mal Komma x ergibt sozusagen den maximal zulässigen im realen Verkehr emittierten NOX-Ausstoß. Mich würde interessieren: Für welchen Umrechnungsfaktor setzt sich die Bundesregierung bei den Verhandlungen für die Implementierung von RDE ein?",TOP 2 Fragestunde,14527,speech,18
419,589471,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,419,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Herr Staatssekretär.,TOP 2 Fragestunde,14527,chair,18
420,589472,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,420,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Herr Kollege, ich habe Ihnen nicht vorgeworfen, dass Sie die Laborsituation nicht von der Praxissituation unterscheiden können; ich nehme sehr wohl an, dass Sie das unterscheiden können.",TOP 2 Fragestunde,14527,speech,18
421,589473,https://www.abgeordnetenwatch.de/profile/stephan-kuhn/archive/215191,421,126,Stephan Kühn (Dresden) [BÜNDNIS 90/DIE GRÜNEN],Stephan Kühn,stephan-kuhn,1760,gruene,Das ist ja schön!,TOP 2 Fragestunde,14527,poi,18
422,589474,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,422,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Darum geht es aber bei dieser Frage nicht. Vielmehr ist das erneut der Versuch, einen Sachverhalt, nämlich unterschiedliche Verbrauchs- und Emissionswerte bei standardisierten Laboruntersuchungen und realen Fahrsituationen, als Aufhänger zu benutzen.",TOP 2 Fragestunde,14527,speech,18
423,589475,https://www.abgeordnetenwatch.de/profile/stephan-kuhn/archive/215191,423,126,Stephan Kühn (Dresden) [BÜNDNIS 90/DIE GRÜNEN],Stephan Kühn,stephan-kuhn,1760,gruene,Aber Sie wollen sich doch dafür einsetzen!,TOP 2 Fragestunde,14527,poi,18
424,589476,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,424,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Das ist aber nicht der Ausgangspunkt des VW-Skandals. Der Ausgangspunkt des VW-Skandals ist ein anderer Sachverhalt. Beide Sachverhalte vermischen Sie ständig. Ich lehne es ab, zu dem anderen Sachverhalt konkretere Aussagen zu machen, weil er mit dem einen Sachverhalt nichts zu tun hat.",TOP 2 Fragestunde,14527,speech,18
425,589477,https://www.abgeordnetenwatch.de/profile/oliver-krischer/archive/215110,425,126,Oliver Krischer [BÜNDNIS 90/DIE GRÜNEN],Oliver Krischer,oliver-krischer,1450,gruene,"Das sehen wir aber ein bisschen anders, dass das nichts miteinander zu tun hat!",TOP 2 Fragestunde,14527,poi,18
426,589478,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,426,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Dass wir daran arbeiten, das RDE-Verfahren auf europäischer Ebene einzuführen, habe ich schon mehrmals erwähnt. Es ist aber noch nicht da, und es ist noch nicht konkret abzusehen, wie es aussehen wird. Das wird auf europäischer Ebene verhandelt.",TOP 2 Fragestunde,14527,speech,18
427,589479,https://www.abgeordnetenwatch.de/profile/stephan-kuhn/archive/215191,427,126,Stephan Kühn (Dresden) [BÜNDNIS 90/DIE GRÜNEN],Stephan Kühn,stephan-kuhn,1760,gruene,Darum habe ich nach der Position der Bundesregierung gefragt!,TOP 2 Fragestunde,14527,poi,18
428,589480,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,428,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Jetzt habe ich noch eine Nachfrage vom Kollegen Chris Kühn.,TOP 2 Fragestunde,14527,chair,18
429,589481,,429,126,Christian Kühn (Tübingen) (BÜNDNIS 90/DIE GRÜNEN),Christian Kühn,christian-kuhn,,gruene,"Herr Staatssekretär, noch eine Nachfrage zum Schluss: Wann gibt es denn Ergebnisse der Kommission hinsichtlich der Fahrzeugtypen von VW und anderer Fahrzeughersteller in Deutschland? Wann kann die Öffentlichkeit also mit Ergebnissen rechnen? Inwieweit fließen in diese Ergebnisse auch Erkenntnisse der US-Bundesbehörden und der US-Umweltbehörde mit ein?",TOP 2 Fragestunde,14527,speech,18
430,589482,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,430,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Wann Ergebnisse vorliegen, kann man naturgemäß zu Beginn der Arbeit einer solchen Kommission schlecht vorhersagen. Dass, nachdem es Kontakt gegeben hat, auch Ergebnisse aus den USA bewertet werden, davon gehe ich aus.",TOP 2 Fragestunde,14527,speech,18
431,589483,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,431,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Frau Dr. Wilms.,TOP 2 Fragestunde,14527,chair,18
432,589484,https://www.abgeordnetenwatch.de/profile/valerie-wilms,432,126,Dr. Valerie Wilms (BÜNDNIS 90/DIE GRÜNEN),Dr. Valerie Wilms,valerie-wilms,1276,gruene,"Herr Staatssekretär, wir haben ganz gezielt gefragt, wie es bei der Umrechnung der Werte der derzeitigen Labormessungen auf RDE mit dem Umrechnungsfaktor aussieht. Sie haben uns eben, wenn ich es richtig verstanden habe, mitgeteilt - es kann ja sein, dass bei mir Aussetzer auf der Platte sind; das will ich nicht hundertprozentig ausschließen,",TOP 2 Fragestunde,14527,speech,18
433,589485,https://www.abgeordnetenwatch.de/profile/paul-lehrieder/archive/214984,433,126,Paul Lehrieder [CDU/CSU],Paul Lehrieder,paul-lehrieder,1747,cducsu,Das würde ich auch nicht ausschließen!,TOP 2 Fragestunde,14527,poi,18
434,589486,https://www.abgeordnetenwatch.de/profile/valerie-wilms,434,126,Dr. Valerie Wilms (BÜNDNIS 90/DIE GRÜNEN),Dr. Valerie Wilms,valerie-wilms,1276,gruene,"aber bislang funktioniert alles noch einigermaßen gut -, dass sich die Bundesregierung damit noch nicht beschäftigt hat. Ich sehe aber - das kann ich auch den Unterlagen, die uns zur Verfügung stehen, entnehmen -, dass in Brüssel schon längst darüber verhandelt wird. Also: Welchen Umrechnungsfaktor schlägt die Bundesregierung vor? Da gibt es ja zwei Werte, die im Gespräch sind: 1,5 und 2,5. Was schlägt die Bundesregierung vor?",TOP 2 Fragestunde,14527,speech,18
435,589487,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,435,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Herr Staatssekretär.,TOP 2 Fragestunde,14527,chair,18
436,589488,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,436,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Über diese Frage wird auf europäischer Ebene intensiv verhandelt. Es wäre aus Sicht der Bundesregierung schlecht, sich da auf einen Wert festzulegen. Das schränkt die Verhandlungsmöglichkeiten ein. Ich kann Ihnen nochmals versichern: Wir sind intensiv dabei, das RDE-Verfahren baldmöglichst einzuführen.",TOP 2 Fragestunde,14527,speech,18
437,589489,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,437,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,"Danke schön, Herr Staatssekretär. - Weil wir zwei Fragen zusammengefasst haben, ist noch einmal Kollege Krischer mit einer Nachfrage zu Frage 14 dran.",TOP 2 Fragestunde,14527,chair,18
438,589490,https://www.abgeordnetenwatch.de/profile/oliver-krischer/archive/215110,438,126,Oliver Krischer (BÜNDNIS 90/DIE GRÜNEN),Oliver Krischer,oliver-krischer,1450,gruene,"Herr Staatssekretär, ganz einfache Frage: Prüfen Sie - Sie haben eben auch mehrfach gesagt, die Kommission prüft; ich habe gar nicht genau verstanden, wer prüft, aber ich sage jetzt einfach einmal „Sie“ - oder prüft das Kraftfahrt-Bundesamt jetzt fabrikneue Fahrzeuge, die vom Hersteller zur Verfügung gestellt werden, oder werden Fahrzeuge überprüft, die schon auf der Straße fahren, die also schon im Betrieb befindlich sind?",TOP 2 Fragestunde,14527,speech,18
439,589491,https://www.abgeordnetenwatch.de/profile/claudia-roth-0,439,126,Vizepräsidentin Claudia Roth,Claudia Roth,claudia-roth,1686,,Herr Staatssekretär.,TOP 2 Fragestunde,14527,chair,18
440,589492,https://www.abgeordnetenwatch.de/profile/norbert-barthle/archive/214859,440,126,"Norbert Barthle, Parl. Staatssekretär beim Bundesminister für Verkehr und digitale Infrastruktur",Norbert Barthle,norbert-barthle,1877,,"Die Kommission überprüft die Vorgänge bei VW und versucht, zu ergründen, wie dieser ganze Mechanismus überhaupt funktioniert hat, was da getan wurde.",TOP 2 Fragestunde,14527,speech,18
